Order_ID,Order_Date,Customer_ID,Product,Category,Region,Quantity,Unit_Price,Discount,Revenue,Cost,Profit
ORD-2026-1921,2026-03-29,CUST-185,Laptop,Electronics,North,1,408.82,0.0,408.82,294.35,114.47
ORD-2026-1922,2026-06-11,CUST-253,Smartwatch,Electronics,West,5,199.55,0.25,748.31,718.37,29.94
ORD-2026-1923,2026-05-24,CUST-243,Desk Lamp,Furniture,South,1,142.69,0.0,142.69,92.75,49.94
ORD-2026-1924,2026-03-18,CUST-118,Desk Organizer,Office Supplies,North,9,28.52,0.0,256.72,166.87,89.85
ORD-2026-1925,2026-01-05,CUST-190,Binder Clip Pack,Office Supplies,West,7,35.09,0.0,245.64,159.67,85.97
ORD-2026-1926,2026-02-18,CUST-214,Ergonomic Chair,Furniture,North,2,372.49,0.0,744.98,484.24,260.74
ORD-2026-1927,2026-04-08,CUST-270,Pen Set,Office Supplies,South,13,55.45,0.0,720.89,468.58,252.31
ORD-2026-1928,2026-04-25,CUST-173,Ergonomic Chair,Furniture,East,3,429.45,0.1,1159.51,837.43,322.08
ORD-2026-1929,2026-02-16,CUST-136,Laptop,Electronics,West,3,775.55,0.05,2210.31,1675.18,535.13
ORD-2026-1930,2026-01-26,CUST-189,Laptop,Electronics,South,1,680.23,0.0,680.23,489.77,190.46
ORD-2026-1931,2026-05-31,CUST-159,Smartwatch,Electronics,North,3,389.58,0.25,876.55,841.49,35.06
ORD-2026-1932,2026-06-27,CUST-298,Pen Set,Office Supplies,West,11,44.64,0.0,491.08,319.2,171.88
ORD-2026-1933,2026-04-05,CUST-251,Desk Lamp,Furniture,South,1,424.02,0.1,381.62,275.61,106.01
ORD-2026-1934,2026-01-31,CUST-102,Bookshelf,Furniture,East,2,111.6,0.1,200.88,145.08,55.8
ORD-2026-1935,2026-02-19,CUST-191,Standing Desk,Furniture,West,3,179.04,0.0,537.11,349.12,187.99
ORD-2026-1936,2026-01-04,CUST-204,Binder Clip Pack,Office Supplies,West,3,31.55,0.0,94.64,61.52,33.12
ORD-2026-1937,2026-06-14,CUST-164,Smartwatch,Electronics,East,2,464.89,0.35,604.36,669.44,-65.08
ORD-2026-1938,2026-01-22,CUST-187,Ergonomic Chair,Furniture,West,1,223.58,0.15,190.04,145.33,44.71
ORD-2026-1939,2026-04-14,CUST-135,Smartwatch,Electronics,East,1,222.7,0.25,167.02,160.34,6.68
ORD-2026-1940,2026-02-19,CUST-125,Smartwatch,Electronics,West,5,607.07,0.0,3035.33,2185.44,849.89
ORD-2026-1941,2026-04-10,CUST-128,Laptop,Electronics,East,3,275.97,0.15,703.72,596.1,107.62
ORD-2026-1942,2026-04-28,CUST-237,Standing Desk,Furniture,South,1,190.04,0.1,171.04,123.53,47.51
ORD-2026-1943,2026-05-30,CUST-214,Pen Set,Office Supplies,South,11,24.18,0.0,265.95,172.87,93.08
ORD-2026-1944,2026-02-07,CUST-121,Smartphone,Electronics,West,4,385.76,0.0,1543.04,1110.99,432.05
ORD-2026-1945,2026-01-02,CUST-267,Ergonomic Chair,Furniture,East,3,178.85,0.1,482.89,348.76,134.13
ORD-2026-1946,2026-01-25,CUST-266,Smartphone,Electronics,North,4,717.12,0.0,2868.48,2065.31,803.17
ORD-2026-1947,2026-06-12,CUST-214,Bookshelf,Furniture,East,1,170.15,0.1,153.14,110.6,42.54
ORD-2026-1948,2026-06-07,CUST-171,Wireless Headphones,Electronics,East,2,146.06,0.35,189.88,210.33,-20.45
ORD-2026-1949,2026-04-18,CUST-251,Smartphone,Electronics,West,4,434.01,0.15,1475.63,1249.95,225.68
ORD-2026-1950,2026-04-19,CUST-187,Smartphone,Electronics,East,2,742.12,0.35,964.75,1068.65,-103.9
ORD-2026-1951,2026-04-30,CUST-224,Notebook,Office Supplies,East,4,49.5,0.05,188.09,128.69,59.4
ORD-2026-1952,2026-02-01,CUST-168,Standing Desk,Furniture,East,3,107.41,0.15,273.89,209.44,64.45
ORD-2026-1953,2026-06-14,CUST-204,Laptop,Electronics,South,4,508.3,0.25,1524.9,1463.9,61.0
ORD-2026-1954,2026-03-17,CUST-287,Laptop,Electronics,West,1,379.48,0.0,379.48,273.23,106.25
ORD-2026-1955,2026-03-10,CUST-263,Wireless Headphones,Electronics,West,2,585.22,0.1,1053.4,842.72,210.68
ORD-2026-1956,2026-04-04,CUST-150,Desk Lamp,Furniture,South,2,121.75,0.0,243.5,158.28,85.22
ORD-2026-1957,2026-01-09,CUST-100,Laptop,Electronics,North,2,400.17,0.0,800.34,576.24,224.1
ORD-2026-1958,2026-01-30,CUST-133,Ergonomic Chair,Furniture,East,2,181.53,0.1,326.75,235.99,90.76
ORD-2026-1959,2026-05-13,CUST-164,Desk Organizer,Office Supplies,East,11,30.51,0.0,335.66,218.18,117.48
ORD-2026-1960,2026-01-15,CUST-212,Smartphone,Electronics,South,5,378.46,0.0,1892.32,1362.47,529.85
ORD-2026-1961,2026-04-19,CUST-163,Laptop,Electronics,North,3,266.92,0.25,600.57,576.55,24.02
ORD-2026-1962,2026-02-14,CUST-296,Binder Clip Pack,Office Supplies,West,14,51.21,0.0,716.99,466.04,250.95
ORD-2026-1963,2026-03-12,CUST-228,Wireless Headphones,Electronics,North,1,786.44,0.0,786.44,566.24,220.2
ORD-2026-1964,2026-02-21,CUST-142,Laptop,Electronics,West,4,628.09,0.0,2512.36,1808.9,703.46
ORD-2026-1965,2026-03-06,CUST-243,Pen Set,Office Supplies,North,3,50.56,0.0,151.67,98.59,53.08
ORD-2026-1966,2026-05-10,CUST-107,Ergonomic Chair,Furniture,North,3,395.59,0.1,1068.09,771.4,296.69
ORD-2026-1967,2026-02-23,CUST-142,Notebook,Office Supplies,North,12,28.33,0.0,339.98,220.99,118.99
ORD-2026-1968,2026-04-12,CUST-209,Notebook,Office Supplies,East,3,45.96,0.0,137.88,89.62,48.26
ORD-2026-1969,2026-03-27,CUST-211,Laptop,Electronics,South,4,556.01,0.0,2224.03,1601.3,622.73
ORD-2026-1970,2026-04-30,CUST-257,Wireless Headphones,Electronics,East,5,135.73,0.25,508.98,488.62,20.36
ORD-2026-1971,2026-06-18,CUST-258,Binder Clip Pack,Office Supplies,East,7,13.6,0.05,90.41,61.86,28.55
ORD-2026-1972,2026-05-12,CUST-243,Smartphone,Electronics,North,1,592.13,0.15,503.31,426.33,76.98
ORD-2026-1973,2026-02-08,CUST-299,Smartphone,Electronics,South,5,216.33,0.0,1081.66,778.8,302.86
ORD-2026-1974,2026-01-06,CUST-204,Smartwatch,Electronics,North,2,302.88,0.0,605.77,436.15,169.62
ORD-2026-1975,2026-02-17,CUST-113,Laptop,Electronics,South,2,522.39,0.0,1044.78,752.24,292.54
ORD-2026-1976,2026-04-18,CUST-294,Smartphone,Electronics,West,3,439.75,0.25,989.44,949.87,39.57
ORD-2026-1977,2026-01-10,CUST-203,Desk Lamp,Furniture,South,2,261.94,0.0,523.89,340.53,183.36
ORD-2026-1978,2026-03-31,CUST-235,Smartwatch,Electronics,South,5,535.27,0.0,2676.36,1926.98,749.38
ORD-2026-1979,2026-04-18,CUST-108,Bookshelf,Furniture,East,1,211.82,0.15,180.05,137.68,42.37
ORD-2026-1980,2026-03-02,CUST-209,Ergonomic Chair,Furniture,North,3,101.54,0.1,274.16,198.0,76.16
ORD-2026-1981,2026-05-19,CUST-190,Smartwatch,Electronics,East,4,471.47,0.35,1225.82,1357.83,-132.01
ORD-2026-1982,2026-01-20,CUST-175,Smartwatch,Electronics,West,5,589.54,0.0,2947.71,2122.35,825.36
ORD-2026-1983,2026-01-14,CUST-157,Smartwatch,Electronics,East,5,406.45,0.0,2032.25,1463.22,569.03
ORD-2026-1984,2026-05-12,CUST-109,Wireless Headphones,Electronics,South,4,155.37,0.35,403.97,447.47,-43.5
ORD-2026-1985,2026-03-31,CUST-242,Notebook,Office Supplies,West,14,53.36,0.0,747.01,485.56,261.45
ORD-2026-1986,2026-05-04,CUST-211,Ergonomic Chair,Furniture,West,2,134.4,0.15,228.47,174.71,53.76
ORD-2026-1987,2026-03-20,CUST-183,Notebook,Office Supplies,South,4,32.34,0.0,129.35,84.08,45.27
ORD-2026-1988,2026-02-14,CUST-132,Smartwatch,Electronics,South,3,384.25,0.0,1152.75,829.98,322.77
ORD-2026-1989,2026-05-28,CUST-144,Desk Organizer,Office Supplies,East,8,24.91,0.05,189.3,129.52,59.78
ORD-2026-1990,2026-05-24,CUST-271,Bookshelf,Furniture,North,2,107.98,0.1,194.37,140.38,53.99
ORD-2026-1991,2026-05-06,CUST-249,Bookshelf,Furniture,South,1,210.82,0.1,189.74,137.03,52.71
ORD-2026-1992,2026-02-18,CUST-154,Desk Lamp,Furniture,South,1,200.51,0.0,200.51,130.33,70.18
ORD-2026-1993,2026-04-17,CUST-292,Smartwatch,Electronics,North,4,143.38,0.35,372.79,412.93,-40.14
ORD-2026-1994,2026-03-06,CUST-109,Laptop,Electronics,North,1,867.03,0.0,867.03,624.26,242.77
ORD-2026-1995,2026-01-17,CUST-170,Wireless Headphones,Electronics,North,3,679.08,0.05,1935.38,1466.81,468.57
ORD-2026-1996,2026-06-15,CUST-257,Desk Lamp,Furniture,South,1,277.42,0.0,277.42,180.32,97.1
ORD-2026-1997,2026-01-25,CUST-122,Wireless Headphones,Electronics,North,2,283.41,0.0,566.82,408.11,158.71
ORD-2026-1998,2026-06-21,CUST-137,Smartwatch,Electronics,North,3,174.52,0.35,340.31,376.96,-36.65
ORD-2026-1999,2026-03-22,CUST-270,Standing Desk,Furniture,West,3,373.29,0.0,1119.86,727.91,391.95
ORD-2026-2000,2026-02-03,CUST-247,Desk Lamp,Furniture,South,1,136.32,0.0,136.32,88.61,47.71
ORD-2026-2001,2026-04-08,CUST-162,Ergonomic Chair,Furniture,South,2,389.36,0.15,661.92,506.17,155.75
ORD-2026-2002,2026-06-07,CUST-289,Desk Lamp,Furniture,East,1,267.14,0.0,267.14,173.64,93.5
ORD-2026-2003,2026-05-12,CUST-286,Wireless Headphones,Electronics,East,1,136.34,0.15,115.89,98.16,17.73
ORD-2026-2004,2026-05-26,CUST-277,Notebook,Office Supplies,South,10,33.39,0.0,333.87,217.02,116.85
ORD-2026-2005,2026-04-29,CUST-189,Pen Set,Office Supplies,North,11,54.98,0.0,604.79,393.11,211.68
ORD-2026-2006,2026-05-05,CUST-229,Smartwatch,Electronics,East,3,208.95,0.25,470.13,451.32,18.81
ORD-2026-2007,2026-06-02,CUST-216,Wireless Headphones,Electronics,South,4,131.8,0.35,342.67,379.58,-36.91
ORD-2026-2008,2026-02-14,CUST-180,Ergonomic Chair,Furniture,North,1,420.83,0.1,378.75,273.54,105.21
ORD-2026-2009,2026-03-30,CUST-246,Smartwatch,Electronics,East,4,496.21,0.0,1984.85,1429.09,555.76
ORD-2026-2010,2026-02-09,CUST-287,Smartwatch,Electronics,South,2,376.4,0.0,752.8,542.02,210.78
ORD-2026-2011,2026-06-27,CUST-274,Desk Lamp,Furniture,East,2,127.03,0.1,228.65,165.14,63.51
ORD-2026-2012,2026-06-19,CUST-153,Smartphone,Electronics,West,4,333.93,0.35,868.22,961.73,-93.51
ORD-2026-2013,2026-01-08,CUST-138,Wireless Headphones,Electronics,South,2,681.28,0.05,1294.43,981.04,313.39
ORD-2026-2014,2026-05-08,CUST-200,Ergonomic Chair,Furniture,West,3,230.97,0.0,692.92,450.4,242.52
ORD-2026-2015,2026-06-16,CUST-290,Desk Organizer,Office Supplies,South,14,10.54,0.0,147.56,95.91,51.65
ORD-2026-2016,2026-02-02,CUST-260,Desk Organizer,Office Supplies,South,11,53.97,0.0,593.7,385.91,207.79
ORD-2026-2017,2026-04-13,CUST-189,Smartphone,Electronics,South,2,236.06,0.15,401.3,339.93,61.37
ORD-2026-2018,2026-06-14,CUST-208,Standing Desk,Furniture,North,2,259.98,0.15,441.97,337.98,103.99
ORD-2026-2019,2026-01-07,CUST-163,Bookshelf,Furniture,East,3,366.47,0.0,1099.42,714.62,384.8
ORD-2026-2020,2026-05-06,CUST-196,Standing Desk,Furniture,West,2,346.39,0.1,623.49,450.3,173.19
ORD-2026-2021,2026-02-23,CUST-177,Wireless Headphones,Electronics,North,2,919.89,0.0,1839.78,1324.64,515.14
ORD-2026-2022,2026-06-16,CUST-265,Standing Desk,Furniture,South,1,196.34,0.1,176.71,127.62,49.09
ORD-2026-2023,2026-06-24,CUST-286,Desk Lamp,Furniture,South,3,242.25,0.1,654.07,472.38,181.69
ORD-2026-2024,2026-06-19,CUST-118,Desk Lamp,Furniture,North,3,414.84,0.15,1057.83,808.93,248.9
ORD-2026-2025,2026-03-27,CUST-181,Pen Set,Office Supplies,North,13,33.8,0.0,439.44,285.64,153.8
ORD-2026-2026,2026-06-05,CUST-192,Laptop,Electronics,South,5,766.83,0.35,2492.2,2760.59,-268.39
ORD-2026-2027,2026-06-02,CUST-297,Ergonomic Chair,Furniture,West,1,299.25,0.0,299.25,194.51,104.74
ORD-2026-2028,2026-02-27,CUST-202,Bookshelf,Furniture,North,1,360.25,0.0,360.25,234.16,126.09
ORD-2026-2029,2026-05-30,CUST-182,Desk Organizer,Office Supplies,North,9,48.31,0.0,434.77,282.6,152.17
ORD-2026-2030,2026-01-07,CUST-129,Laptop,Electronics,West,1,216.19,0.1,194.57,155.66,38.91
ORD-2026-2031,2026-04-18,CUST-122,Bookshelf,Furniture,South,2,221.77,0.15,377.01,288.3,88.71
ORD-2026-2032,2026-02-11,CUST-156,Smartwatch,Electronics,West,3,775.31,0.0,2325.93,1674.67,651.26
ORD-2026-2033,2026-01-22,CUST-208,Wireless Headphones,Electronics,West,5,906.86,0.0,4534.3,3264.7,1269.6
ORD-2026-2034,2026-01-14,CUST-117,Desk Organizer,Office Supplies,West,5,52.97,0.0,264.83,172.14,92.69
ORD-2026-2035,2026-05-06,CUST-255,Ergonomic Chair,Furniture,South,1,97.05,0.15,82.49,63.08,19.41
ORD-2026-2036,2026-03-03,CUST-123,Bookshelf,Furniture,East,1,140.89,0.0,140.89,91.58,49.31
ORD-2026-2037,2026-05-11,CUST-190,Desk Organizer,Office Supplies,North,12,36.6,0.05,417.2,285.45,131.75
ORD-2026-2038,2026-01-12,CUST-149,Bookshelf,Furniture,North,1,380.59,0.0,380.59,247.38,133.21
ORD-2026-2039,2026-02-26,CUST-120,Binder Clip Pack,Office Supplies,South,5,37.62,0.05,178.68,122.25,56.43
ORD-2026-2040,2026-04-08,CUST-155,Bookshelf,Furniture,South,2,382.29,0.0,764.58,496.98,267.6
ORD-2026-2041,2026-05-23,CUST-221,Ergonomic Chair,Furniture,North,2,222.91,0.0,445.81,289.78,156.03
ORD-2026-2042,2026-02-27,CUST-180,Smartwatch,Electronics,North,2,267.96,0.0,535.92,385.86,150.06
ORD-2026-2043,2026-04-23,CUST-253,Smartwatch,Electronics,East,1,774.14,0.25,580.61,557.38,23.23
ORD-2026-2044,2026-06-09,CUST-171,Smartwatch,Electronics,East,1,259.33,0.25,194.5,186.72,7.78
ORD-2026-2045,2026-04-21,CUST-124,Desk Organizer,Office Supplies,West,7,46.12,0.0,322.83,209.84,112.99
ORD-2026-2046,2026-02-11,CUST-101,Standing Desk,Furniture,West,3,138.65,0.0,415.96,270.37,145.59
ORD-2026-2047,2026-01-05,CUST-287,Notebook,Office Supplies,South,2,23.74,0.0,47.47,30.86,16.61
ORD-2026-2048,2026-06-06,CUST-145,Binder Clip Pack,Office Supplies,East,2,34.0,0.0,68.0,44.2,23.8
ORD-2026-2049,2026-01-04,CUST-291,Ergonomic Chair,Furniture,South,2,214.16,0.1,385.48,278.4,107.08
ORD-2026-2050,2026-06-07,CUST-244,Laptop,Electronics,North,1,333.4,0.15,283.39,240.05,43.34
ORD-2026-2051,2026-04-06,CUST-160,Desk Lamp,Furniture,East,3,105.16,0.1,283.94,205.07,78.87
ORD-2026-2052,2026-06-19,CUST-280,Bookshelf,Furniture,North,1,293.18,0.0,293.18,190.57,102.61
ORD-2026-2053,2026-05-24,CUST-258,Smartphone,Electronics,North,3,155.66,0.15,396.92,336.22,60.7
ORD-2026-2054,2026-06-29,CUST-257,Smartwatch,Electronics,South,1,578.17,0.25,433.63,416.28,17.35
ORD-2026-2055,2026-03-05,CUST-145,Laptop,Electronics,South,3,715.31,0.0,2145.94,1545.08,600.86
ORD-2026-2056,2026-05-19,CUST-221,Smartwatch,Electronics,North,1,769.1,0.35,499.92,553.75,-53.83
ORD-2026-2057,2026-03-14,CUST-199,Laptop,Electronics,North,4,850.29,0.0,3401.16,2448.84,952.32
ORD-2026-2058,2026-03-28,CUST-288,Laptop,Electronics,South,5,448.57,0.05,2130.69,1614.84,515.85
ORD-2026-2059,2026-04-23,CUST-156,Wireless Headphones,Electronics,East,3,538.42,0.25,1211.45,1162.99,48.46
ORD-2026-2060,2026-06-07,CUST-153,Smartwatch,Electronics,South,3,387.23,0.25,871.26,836.41,34.85
ORD-2026-2061,2026-06-27,CUST-132,Laptop,Electronics,West,2,503.33,0.25,754.99,724.79,30.2
ORD-2026-2062,2026-05-19,CUST-146,Binder Clip Pack,Office Supplies,North,14,31.19,0.0,436.67,283.84,152.83
ORD-2026-2063,2026-03-17,CUST-206,Ergonomic Chair,Furniture,North,3,140.12,0.0,420.37,273.24,147.13
ORD-2026-2064,2026-03-17,CUST-158,Laptop,Electronics,East,5,270.44,0.0,1352.18,973.57,378.61
ORD-2026-2065,2026-05-13,CUST-154,Standing Desk,Furniture,South,3,106.34,0.0,319.01,207.36,111.65
ORD-2026-2066,2026-02-12,CUST-166,Smartphone,Electronics,West,2,538.2,0.05,1022.59,775.02,247.57
ORD-2026-2067,2026-01-20,CUST-127,Smartwatch,Electronics,North,5,643.0,0.0,3215.02,2314.81,900.21
ORD-2026-2068,2026-03-05,CUST-283,Bookshelf,Furniture,East,3,275.04,0.0,825.13,536.33,288.8
ORD-2026-2069,2026-02-21,CUST-100,Ergonomic Chair,Furniture,South,3,151.58,0.15,386.52,295.57,90.95
ORD-2026-2070,2026-02-23,CUST-221,Notebook,Office Supplies,West,5,10.27,0.0,51.36,33.38,17.98
ORD-2026-2071,2026-02-12,CUST-184,Notebook,Office Supplies,North,7,42.24,0.0,295.66,192.18,103.48
ORD-2026-2072,2026-01-08,CUST-221,Desk Organizer,Office Supplies,East,6,15.81,0.05,90.14,61.67,28.47
ORD-2026-2073,2026-01-04,CUST-160,Smartwatch,Electronics,South,4,225.19,0.1,810.69,648.55,162.14
ORD-2026-2074,2026-06-27,CUST-143,Laptop,Electronics,South,1,363.93,0.15,309.34,262.03,47.31
ORD-2026-2075,2026-03-18,CUST-260,Smartphone,Electronics,West,3,817.54,0.05,2330.0,1765.89,564.11
ORD-2026-2076,2026-03-11,CUST-196,Smartphone,Electronics,North,1,846.64,0.0,846.64,609.58,237.06
ORD-2026-2077,2026-05-03,CUST-213,Standing Desk,Furniture,North,1,281.35,0.0,281.35,182.88,98.47
ORD-2026-2078,2026-02-09,CUST-168,Smartphone,Electronics,South,5,547.06,0.05,2598.53,1969.41,629.12
ORD-2026-2079,2026-06-20,CUST-250,Notebook,Office Supplies,West,7,15.47,0.0,108.27,70.38,37.89
ORD-2026-2080,2026-05-22,CUST-224,Standing Desk,Furniture,North,1,303.33,0.15,257.83,197.16,60.67
ORD-2026-2081,2026-01-17,CUST-221,Desk Lamp,Furniture,South,1,439.46,0.0,439.46,285.65,153.81
ORD-2026-2082,2026-03-17,CUST-119,Desk Organizer,Office Supplies,North,2,54.19,0.05,102.95,70.44,32.51
ORD-2026-2083,2026-06-08,CUST-141,Smartphone,Electronics,North,2,197.03,0.35,256.15,283.73,-27.58
ORD-2026-2084,2026-06-20,CUST-278,Laptop,Electronics,East,2,335.94,0.25,503.92,483.76,20.16
ORD-2026-2085,2026-03-26,CUST-240,Pen Set,Office Supplies,South,2,40.63,0.0,81.27,52.83,28.44
ORD-2026-2086,2026-04-21,CUST-260,Desk Lamp,Furniture,North,3,124.13,0.0,372.39,242.05,130.34
ORD-2026-2087,2026-01-31,CUST-108,Desk Organizer,Office Supplies,North,9,19.79,0.0,178.09,115.76,62.33
ORD-2026-2088,2026-06-28,CUST-169,Smartphone,Electronics,North,2,510.64,0.35,663.83,735.32,-71.49
ORD-2026-2089,2026-02-11,CUST-181,Ergonomic Chair,Furniture,North,3,386.97,0.0,1160.9,754.59,406.31
ORD-2026-2090,2026-06-19,CUST-254,Desk Lamp,Furniture,West,1,276.36,0.0,276.36,179.63,96.73
ORD-2026-2091,2026-04-27,CUST-170,Standing Desk,Furniture,East,2,383.97,0.1,691.15,499.16,191.99
ORD-2026-2092,2026-04-20,CUST-185,Bookshelf,Furniture,South,1,206.55,0.15,175.57,134.26,41.31
ORD-2026-2093,2026-04-03,CUST-163,Smartwatch,Electronics,South,2,220.15,0.15,374.26,317.02,57.24
ORD-2026-2094,2026-02-11,CUST-118,Wireless Headphones,Electronics,West,3,540.48,0.05,1540.38,1167.44,372.94
ORD-2026-2095,2026-02-01,CUST-107,Smartphone,Electronics,East,4,714.53,0.05,2715.2,2057.84,657.36
ORD-2026-2096,2026-02-09,CUST-286,Smartphone,Electronics,South,1,209.34,0.05,198.87,150.72,48.15
ORD-2026-2097,2026-02-03,CUST-124,Notebook,Office Supplies,North,14,59.51,0.0,833.16,541.55,291.61
ORD-2026-2098,2026-05-21,CUST-210,Bookshelf,Furniture,East,1,145.37,0.0,145.37,94.49,50.88
ORD-2026-2099,2026-03-05,CUST-280,Smartphone,Electronics,West,1,767.26,0.0,767.26,552.43,214.83
ORD-2026-2100,2026-01-11,CUST-175,Smartphone,Electronics,West,4,528.3,0.05,2007.55,1521.51,486.04
ORD-2026-2101,2026-06-24,CUST-102,Desk Lamp,Furniture,West,1,150.11,0.0,150.11,97.57,52.54
ORD-2026-2102,2026-06-09,CUST-277,Ergonomic Chair,Furniture,East,1,217.96,0.0,217.96,141.67,76.29
ORD-2026-2103,2026-06-16,CUST-296,Wireless Headphones,Electronics,South,2,518.71,0.35,674.33,746.95,-72.62
ORD-2026-2104,2026-06-29,CUST-153,Bookshelf,Furniture,West,1,118.68,0.0,118.68,77.14,41.54
ORD-2026-2105,2026-02-01,CUST-217,Notebook,Office Supplies,South,6,31.91,0.0,191.49,124.47,67.02
ORD-2026-2106,2026-03-13,CUST-185,Smartphone,Electronics,East,2,773.2,0.0,1546.41,1113.42,432.99
ORD-2026-2107,2026-05-17,CUST-224,Desk Lamp,Furniture,East,1,358.73,0.1,322.86,233.17,89.69
ORD-2026-2108,2026-05-06,CUST-129,Laptop,Electronics,North,5,530.68,0.15,2255.39,1910.45,344.94
ORD-2026-2109,2026-01-28,CUST-176,Smartphone,Electronics,North,2,731.2,0.05,1389.27,1052.92,336.35
ORD-2026-2110,2026-05-27,CUST-253,Notebook,Office Supplies,South,3,58.72,0.0,176.15,114.5,61.65
ORD-2026-2111,2026-02-10,CUST-166,Notebook,Office Supplies,West,8,13.68,0.05,103.96,71.13,32.83
ORD-2026-2112,2026-02-10,CUST-174,Bookshelf,Furniture,East,2,353.66,0.1,636.59,459.76,176.83
ORD-2026-2113,2026-04-07,CUST-246,Smartwatch,Electronics,South,2,672.62,0.35,874.41,968.58,-94.17
ORD-2026-2114,2026-04-17,CUST-263,Binder Clip Pack,Office Supplies,West,4,43.91,0.05,166.84,114.15,52.69
ORD-2026-2115,2026-04-15,CUST-203,Smartphone,Electronics,West,3,615.52,0.25,1384.92,1329.52,55.4
ORD-2026-2116,2026-01-17,CUST-108,Smartwatch,Electronics,South,3,155.22,0.0,465.66,335.28,130.38
ORD-2026-2117,2026-06-07,CUST-264,Laptop,Electronics,South,2,306.33,0.15,520.76,441.12,79.64
ORD-2026-2118,2026-02-17,CUST-223,Laptop,Electronics,West,5,490.71,0.0,2453.57,1766.57,687.0
ORD-2026-2119,2026-01-24,CUST-147,Desk Organizer,Office Supplies,North,3,38.35,0.0,115.05,74.78,40.27
ORD-2026-2120,2026-06-09,CUST-299,Ergonomic Chair,Furniture,West,2,280.68,0.0,561.37,364.89,196.48
ORD-2026-2121,2026-06-22,CUST-246,Laptop,Electronics,North,5,538.81,0.25,2020.52,1939.7,80.82
ORD-2026-2122,2026-06-05,CUST-278,Standing Desk,Furniture,North,2,329.45,0.15,560.07,428.29,131.78
ORD-2026-2123,2026-05-26,CUST-292,Ergonomic Chair,Furniture,South,1,97.18,0.0,97.18,63.17,34.01
ORD-2026-2124,2026-04-28,CUST-269,Smartwatch,Electronics,East,4,207.09,0.25,621.28,596.43,24.85
ORD-2026-2125,2026-04-10,CUST-114,Standing Desk,Furniture,West,2,302.99,0.0,605.98,393.89,212.09
ORD-2026-2126,2026-01-16,CUST-277,Smartphone,Electronics,South,1,720.66,0.1,648.59,518.88,129.71
ORD-2026-2127,2026-03-15,CUST-128,Wireless Headphones,Electronics,West,5,668.43,0.05,3175.02,2406.33,768.69
ORD-2026-2128,2026-03-09,CUST-262,Laptop,Electronics,North,5,749.61,0.05,3560.67,2698.61,862.06
ORD-2026-2129,2026-02-16,CUST-274,Standing Desk,Furniture,South,1,91.41,0.1,82.27,59.42,22.85
ORD-2026-2130,2026-05-11,CUST-100,Pen Set,Office Supplies,South,14,52.62,0.0,736.7,478.86,257.84
ORD-2026-2131,2026-03-31,CUST-127,Smartphone,Electronics,North,3,493.11,0.1,1331.4,1065.12,266.28
ORD-2026-2132,2026-01-15,CUST-123,Binder Clip Pack,Office Supplies,East,2,19.33,0.0,38.66,25.13,13.53
ORD-2026-2133,2026-02-09,CUST-191,Standing Desk,Furniture,South,1,122.66,0.15,104.26,79.73,24.53
ORD-2026-2134,2026-05-03,CUST-159,Desk Organizer,Office Supplies,West,8,21.96,0.0,175.69,114.2,61.49
ORD-2026-2135,2026-01-14,CUST-288,Ergonomic Chair,Furniture,North,2,270.9,0.15,460.53,352.17,108.36
ORD-2026-2136,2026-06-03,CUST-193,Wireless Headphones,Electronics,South,2,373.03,0.25,559.54,537.16,22.38
ORD-2026-2137,2026-03-31,CUST-183,Binder Clip Pack,Office Supplies,South,10,38.03,0.0,380.35,247.23,133.12
ORD-2026-2138,2026-03-28,CUST-185,Desk Lamp,Furniture,North,3,275.44,0.0,826.33,537.11,289.22
ORD-2026-2139,2026-04-17,CUST-262,Ergonomic Chair,Furniture,South,3,232.13,0.0,696.38,452.65,243.73
ORD-2026-2140,2026-05-29,CUST-245,Smartwatch,Electronics,West,3,526.14,0.35,1025.97,1136.46,-110.49
ORD-2026-2141,2026-03-04,CUST-264,Smartwatch,Electronics,North,4,666.61,0.0,2666.43,1919.83,746.6
ORD-2026-2142,2026-05-03,CUST-221,Desk Lamp,Furniture,South,3,324.74,0.0,974.21,633.24,340.97
ORD-2026-2143,2026-04-12,CUST-213,Laptop,Electronics,North,4,534.48,0.35,1389.65,1539.31,-149.66
ORD-2026-2144,2026-02-18,CUST-139,Wireless Headphones,Electronics,North,3,629.76,0.05,1794.83,1360.29,434.54
ORD-2026-2145,2026-06-08,CUST-233,Pen Set,Office Supplies,West,5,10.77,0.0,53.86,35.01,18.85
ORD-2026-2146,2026-05-24,CUST-262,Wireless Headphones,Electronics,North,3,459.26,0.15,1171.1,991.99,179.11
ORD-2026-2147,2026-04-29,CUST-262,Wireless Headphones,Electronics,West,1,439.06,0.25,329.3,316.12,13.18
ORD-2026-2148,2026-06-03,CUST-242,Standing Desk,Furniture,South,2,411.71,0.0,823.41,535.22,288.19
ORD-2026-2149,2026-06-06,CUST-226,Bookshelf,Furniture,East,3,161.82,0.1,436.92,315.56,121.36
ORD-2026-2150,2026-05-08,CUST-283,Wireless Headphones,Electronics,South,4,314.75,0.25,944.25,906.48,37.77
ORD-2026-2151,2026-05-31,CUST-256,Bookshelf,Furniture,South,1,331.5,0.0,331.5,215.47,116.03
